2.001953;1.001953;
2.001953;1.001953;
0.001953;1.001953;
3.998047;0.998047;
1.001953;2.001953;
0.001953;2.001953;
1.998047;1.998047;
0.501953;2.501953;
2.998047;-0.001953;
2.998047;0.998047;
3.001953;-0.998047;
1.501953;2.501953;
3.001953;2.001953;
2.001953;2.001953;
3.998047;1.998047;
3.501953;2.501953;
3.498047;0.498047;
3.001953;2.501953;
1.001953;0.001953;
1.001953;-0.998047;
2.498047;-0.501953;
3.251953;2.251953;
3.251953;2.001953;
2.498047;-0.001953;
2.494141;0.572266;
1.060547;0.568359;
0.744141;0.310547;
1.689453;0.255859;
0.783203;0.537109;
3.126953;2.126953;
2.501953;1.501953;
2.681641;2.923828;
2.755859;2.427734;
2.537109;2.158203;
3.998047;0.498047;
3.001953;0.501953;
3.748047;0.248047;
3.248047;0.248047;
2.787109;2.123047;
1.998047;2.498047;
2.916016;2.654297;
3.501953;0.251953;
3.248047;2.498047;
0.814453;0.916016;
0.732422;0.802734;
1.076172;0.947266;
0.986328;0.775391;
0.513672;0.900391;
2.939453;2.541016;
1.224609;1.818359;
1.205078;1.041016;
1.541016;1.705078;
1.400391;1.330078;
1.400391;1.830078;
1.298828;1.615234;
1.064453;1.611328;
3.626953;0.376953;
0.833984;0.751953;
1.896484;1.541016;
3.376953;2.376953;
0.923828;0.193359;
3.267578;0.837891;
0.919922;0.841797;
3.408203;1.466797;
3.466797;1.998047;
3.501953;1.033203;
3.767578;1.294922;
3.732422;1.705078;
3.560547;1.294922;
2.958984;2.294922;
3.544922;1.810547;
3.623047;0.498047;
1.681641;1.951172;
3.224609;1.126953;
3.677734;1.412109;
3.708984;1.341797;
3.208984;2.998047;
3.501953;-0.498047;
0.501953;-0.498047;
3.998047;-0.501953;
1.927734;-0.470703;
1.255859;-0.208984;
0.974609;0.408203;
1.810547;-0.017578;
1.236328;-0.462891;
3.939453;2.529297;
0.001953;-0.498047;
0.115234;0.275391;
0.603516;0.654297;
0.748047;0.166016;
2.603516;0.630859;
0.759766;0.337891;
0.681641;0.908203;
0.900391;0.658203;
0.806641;0.685547;
0.841797;0.833984;
2.072266;2.744141;
2.498047;1.998047;
2.751953;1.751953;
2.751953;1.501953;
2.876953;1.626953;
0.998047;2.498047;
1.001953;2.501953;
2.462891;2.341797;
1.251953;2.751953;
2.494141;2.638672;
2.248047;1.748047;
2.498047;1.748047;
2.119141;2.287109;
1.740234;1.771484;
3.376953;2.251953;
3.947266;1.255859;
2.919922;2.232422;
3.068359;2.361328;
2.806641;2.595703;
2.685547;2.509766;
2.513672;2.658203;
1.056641;1.974609;
2.904297;2.505859;
0.888672;0.873047;
3.560547;0.435547;
3.216797;1.677734;
2.162109;2.771484;
2.033203;2.982422;
2.865234;1.927734;
2.646484;1.779297;
3.728516;1.482422;
2.275391;-0.833984;
2.841797;2.962891;
1.458984;1.708984;
1.333984;1.724609;
1.498047;2.748047;
3.388672;2.123047;
3.365234;2.005859;
3.380859;2.240234;
0.919922;0.861328;
1.783203;-0.798828;
2.798828;2.701172;
3.455078;2.169922;
0.626953;0.689453;
3.701172;0.759766;
3.736328;0.931641;
3.619141;0.814453;
3.623047;0.755859;
3.564453;0.958984;
3.677734;0.841797;
3.646484;0.544922;
3.537109;0.681641;
3.521484;0.587891;
3.642578;0.685547;
3.638672;0.783203;
3.576172;0.517578;
2.970703;1.853516;
3.638672;1.283203;
3.498047;0.248047;
3.373047;0.373047;
3.001953;0.251953;
1.775391;1.923828;
1.880859;1.962891;
1.955078;1.900391;
3.857422;1.419922;
2.373047;2.037109;
2.419922;1.580078;
3.572266;1.587891;
3.822266;0.787109;
0.599609;0.810547;
3.587891;0.689453;
3.744141;0.646484;
0.900391;0.849609;
1.818359;1.947266;
3.314453;2.181641;
3.314453;2.314453;
3.638672;0.873047;
2.669922;1.720703;
2.525391;1.681641;
2.693359;1.599609;
2.638672;1.548828;
1.576172;-0.595703;
0.669922;0.521484;
1.283203;0.029297;
3.955078;1.638672;
3.501953;0.439453;
3.708984;1.404297;
3.248047;2.603516;
1.126953;0.345703;
1.013672;0.142578;
1.138672;0.080078;
1.158203;0.232422;
3.650391;0.744141;
2.607422;1.662109;
1.638672;1.935547;
1.884766;1.978516;
0.763672;0.486328;
3.740234;1.361328;
3.658203;1.482422;
0.849609;0.869141;
3.427734;2.162109;
3.642578;0.916016;
3.701172;0.923828;
0.748047;0.970703;
1.751953;2.751953;
1.748047;2.248047;
0.748047;2.248047;
1.251953;2.251953;
1.751953;2.001953;
1.248047;2.498047;
3.224609;1.880859;
2.001953;1.751953;
3.333984;1.544922;
1.876953;2.126953;
1.376953;2.376953;
3.306641;0.537109;
1.998047;2.748047;
1.748047;2.498047;
0.751953;2.001953;
1.251953;2.001953;
3.205078;1.388672;
3.341797;1.029297;
3.212891;0.943359;
2.169922;2.232422;
3.373047;0.123047;
3.123047;0.123047;
2.669922;1.943359;
2.126953;1.876953;
3.005859;1.822266;
3.052734;1.583984;
2.294922;2.494141;
2.115234;2.583984;
3.248047;2.123047;
3.021484;1.958984;
2.837891;1.806641;
0.873047;0.599609;
0.857422;0.541016;
0.869141;0.716797;
1.880859;2.904297;
3.169922;0.634766;
2.806641;1.958984;
3.162109;1.958984;
2.017578;2.185547;
3.326172;1.279297;
3.251953;0.126953;
3.248047;0.123047;
0.826172;0.505859;
1.603516;2.123047;
1.501953;2.751953;
1.873047;2.623047;
1.873047;2.748047;
1.810547;2.685547;
1.814453;2.626953;
1.873047;2.373047;
1.388672;2.123047;
0.876953;2.126953;
1.126953;2.126953;
3.021484;1.111328;
3.431641;1.162109;
2.814453;2.232422;
3.080078;0.865234;
3.013672;0.884766;
3.185547;0.060547;
3.248047;0.064453;
3.189453;2.189453;
2.123047;1.998047;
3.310547;0.044922;
3.087891;0.810547;
3.095703;0.798828;
2.791016;2.173828;
0.853516;0.513672;
0.759766;0.576172;
0.787109;0.611328;
1.330078;1.958984;
0.783203;0.873047;
0.833984;0.595703;
3.080078;0.818359;
2.248047;2.134766;
3.251953;1.931641;
3.326172;1.986328;
2.373047;1.873047;
2.361328;1.759766;
3.716797;1.583984;
1.615234;2.361328;
3.435547;1.720703;
1.416016;1.630859;
3.658203;0.876953;
3.513672;0.541016;
3.533203;0.783203;
3.669922;0.908203;
3.302734;1.166016;
3.318359;1.095703;
2.732422;1.662109;
2.744141;1.638672;
2.736328;1.568359;
3.251953;1.099609;
2.228516;2.228516;
1.275391;1.681641;
1.279297;1.615234;
2.611328;2.314453;
2.724609;1.603516;
2.876953;1.501953;
2.873047;1.748047;
3.494141;0.119141;
3.087891;0.775391;
1.294922;1.587891;
2.212891;2.353516;
2.712891;1.943359;
2.380859;2.892578;
2.794922;2.224609;
3.673828;1.142578;
3.708984;1.021484;
3.701172;1.115234;
3.642578;1.111328;
3.693359;1.072266;
3.744141;1.037109;
3.724609;1.095703;
3.712891;1.041016;
3.724609;1.072266;
3.611328;1.056641;
3.650391;1.001953;
3.669922;1.056641;
3.689453;1.048828;
3.716797;1.091797;
3.572266;1.244141;
3.669922;1.021484;
1.654297;2.880859;
2.849609;2.306641;
2.888672;2.384766;
3.712891;1.291016;
3.224609;2.353516;
0.873047;0.529297;
3.666016;0.931641;
3.205078;0.099609;
2.568359;1.134766;
3.158203;1.892578;
2.720703;2.107422;
0.873047;0.806641;
3.650391;1.357422;
3.251953;2.314453;
3.205078;0.017578;
3.748047;0.873047;
3.533203;0.470703;
1.939453;2.681641;
1.970703;2.685547;
1.955078;2.646484;
1.896484;2.662109;
1.775391;1.982422;
1.798828;1.955078;
1.810547;1.978516;
1.759766;1.939453;
0.814453;0.580078;
0.841797;0.552734;
0.865234;0.564453;
0.865234;0.556641;
2.822266;2.005859;
2.728516;2.013672;
2.814453;2.072266;
3.318359;1.076172;
0.892578;0.869141;
0.912109;0.869141;
1.908203;1.966797;
1.947266;2.697266;
1.978516;2.708984;
1.158203;0.048828;
1.205078;0.083984;
3.005859;2.115234;
2.865234;2.646484;
0.861328;0.849609;
1.861328;1.962891;
1.373047;2.623047;
1.626953;2.626953;
1.658203;2.724609;
0.837891;0.572266;
3.337891;1.216797;
3.529297;0.439453;
3.310547;0.083984;
2.779297;2.111328;
0.853516;0.638672;
3.603516;0.720703;
3.013672;0.791016;
2.509766;0.107422;
2.248047;-0.251953;
2.935547;0.740234;
2.900391;1.302734;
2.666016;1.490234;
2.990234;1.474609;
2.962891;1.142578;
2.763672;1.158203;
2.849609;0.880859;
1.642578;0.775391;
1.068359;1.302734;
1.248047;1.404297;
1.009766;1.232422;
1.005859;1.033203;
1.021484;1.423828;
1.908203;1.775391;
1.552734;1.376953;
2.822266;1.056641;
1.689453;1.611328;
3.126953;0.064453;
1.490234;1.541016;
0.966797;0.591797;
3.076172;0.947266;
2.294922;1.822266;
2.568359;1.361328;
1.830078;1.869141;
1.556641;1.099609;
2.857422;1.373047;
2.841797;1.275391;
1.080078;0.439453;
2.138672;1.619141;
1.951172;1.958984;
1.853516;1.916016;
2.923828;1.115234;
2.892578;1.154297;
1.958984;1.986328;
2.451172;1.814453;
2.490234;1.810547;
2.478516;1.857422;
3.087891;0.849609;
0.892578;0.751953;
0.888672;0.814453;
0.892578;0.814453;
0.888672;0.783203;
0.908203;0.451172;
0.869141;0.447266;
1.982422;1.974609;
1.310547;1.587891;
1.099609;1.134766;
2.458984;1.791016;
3.119141;0.837891;
2.912109;1.232422;
2.962891;1.212891;
2.466797;1.646484;
3.232422;2.205078;
0.943359;0.994141;
1.013672;0.908203;
0.958984;0.896484;
1.009766;0.970703;
0.935547;0.923828;
0.880859;0.896484;
0.970703;0.958984;
0.916016;0.896484;
0.947266;0.958984;
0.935547;0.876953;
0.900391;0.958984;
0.966797;0.982422;
0.931641;0.892578;
0.884766;0.935547;
0.908203;0.951172;
0.923828;0.904297;
0.962891;0.998047;
0.904297;0.884766;
3.701172;1.083984;
0.927734;0.849609;
1.779297;2.654297;
3.685547;0.701172;
3.119141;0.771484;
3.716797;1.123047;
0.935547;0.947266;
3.412109;1.298828;
2.712891;1.583984;
3.529297;0.384766;
3.697266;1.044922;
0.669922;0.826172;
0.935547;0.935547;
1.853516;1.998047;
2.169922;2.197266;
0.697266;0.716797;
1.037109;1.119141;
1.033203;1.087891;
2.318359;1.853516;
1.916016;1.884766;
2.556641;1.693359;
3.658203;0.869141;
3.685547;0.853516;
1.916016;1.998047;
0.900391;0.998047;
3.841797;0.912109;
3.072266;0.775391;
3.255859;1.240234;
3.185547;2.056641;
0.912109;0.919922;
0.923828;0.919922;
3.376953;2.154297;
3.400391;2.130859;
3.345703;1.080078;
0.935547;0.904297;
0.818359;0.544922;
3.689453;1.001953;
1.126953;0.771484;
0.958984;0.939453;
1.798828;1.900391;
0.849609;0.556641;
0.830078;0.560547;
0.841797;0.556641;
0.912109;0.888672;
3.658203;1.068359;
3.705078;1.103516;
0.966797;0.732422;
0.943359;0.978516;
0.955078;0.974609;
0.939453;0.966797;
0.947266;0.966797;
0.923828;0.794922;
0.908203;0.755859;
0.927734;0.931641;
0.927734;0.943359;
2.876953;0.923828;
2.685547;1.626953;
2.599609;1.626953;
0.951172;0.974609;
2.322266;2.849609;
3.521484;1.408203;
2.794922;2.193359;
0.826172;0.853516;
3.748047;1.412109;
0.931641;0.912109;
1.744141;2.642578;
1.673828;2.666016;
0.740234;0.861328;
2.728516;1.580078;
0.876953;0.876953;
0.947266;0.970703;
2.638672;1.595703;
0.951172;0.962891;
3.185547;2.123047;
3.189453;2.080078;
3.212891;2.103516;
3.541016;0.513672;
3.396484;1.861328;
3.673828;1.095703;
3.548828;0.501953;
1.857422;2.681641;
1.865234;2.650391;
1.865234;2.669922;
1.857422;1.962891;
3.189453;2.001953;
0.927734;0.955078;
3.169922;1.576172;
0.896484;0.916016;
1.810547;2.736328;
0.845703;0.818359;
1.779297;2.681641;
0.724609;0.763672;
0.916016;0.908203;
3.689453;1.091797;
0.896484;0.896484;
1.919922;1.947266;
1.994141;2.689453;
1.990234;2.673828;
1.759766;1.966797;
0.845703;0.560547;
2.802734;1.373047;
2.826172;1.341797;
1.806641;1.919922;
1.251953;1.580078;
1.279297;1.568359;
1.259766;1.572266;
3.693359;1.095703;
0.951172;0.990234;
0.951172;0.998047;
2.404297;1.841797;
2.416016;1.865234;
2.416016;1.841797;
2.396484;1.869141;
2.412109;1.849609;
1.462891;1.591797;
0.931641;0.900391;
2.728516;1.568359;
1.998047;1.982422;
1.958984;1.970703;
3.732422;1.271484;
1.255859;1.564453;
2.478516;1.802734;
0.931641;0.966797;
1.869141;2.654297;
2.126953;1.783203;
3.693359;1.037109;
3.552734;0.521484;
3.021484;2.400391;
0.935547;0.861328;
0.861328;0.861328;
1.697266;2.673828;
3.505859;0.892578;
2.900391;1.259766;
3.365234;1.041016;
2.888672;1.287109;
2.708984;1.654297;
0.927734;0.935547;
3.373047;0.498047;
3.408203;0.423828;
3.376953;0.451172;
3.412109;0.478516;
3.396484;0.380859;
3.400391;0.408203;
3.470703;0.423828;
3.423828;0.380859;
3.408203;0.447266;
3.392578;0.490234;
3.388672;0.431641;
3.388672;0.396484;
3.451172;0.388672;
3.376953;0.443359;
3.384766;0.470703;
3.384766;0.447266;
3.384766;0.380859;
3.380859;0.388672;
3.396484;0.466797;
3.376953;0.251953;
3.427734;0.349609;
3.478516;0.330078;
3.392578;0.291016;
3.451172;0.357422;
3.443359;0.314453;
3.416016;0.330078;
3.419922;0.314453;
3.482422;0.353516;
3.462891;0.337891;
3.408203;0.326172;
0.716797;0.783203;
1.794922;1.943359;
0.939453;0.943359;
0.947266;0.947266;
0.939453;0.958984;
0.947266;0.939453;
0.943359;0.939453;
0.947266;0.955078;
0.939453;0.939453;
0.943359;0.958984;
3.689453;1.013672;
3.697266;1.005859;
0.892578;0.779297;
3.380859;2.130859;
3.380859;2.111328;
1.701172;2.650391;
3.642578;1.654297;
3.705078;1.666016;
3.658203;1.697266;
3.666016;1.673828;
3.208984;0.033203;
0.927734;0.923828;
1.556641;1.521484;
3.271484;0.099609;
0.822266;0.826172;
3.736328;1.310547;
0.908203;0.900391;
0.931641;0.939453;
3.208984;2.091797;
0.908203;0.931641;
0.919922;0.927734;
2.423828;1.853516;
2.361328;1.818359;
3.673828;1.654297;
0.951172;0.966797;
0.751953;0.751953;
0.794922;0.791016;
0.794922;0.751953;
0.771484;0.826172;
0.767578;0.810547;
0.771484;0.775391;
3.388672;0.388672;
0.927734;0.951172;
0.943359;0.939453;
0.904297;0.908203;
0.916016;0.916016;
0.912109;0.876953;
2.802734;1.861328;
0.935547;0.916016;
0.931641;0.919922;
0.935547;0.908203;
0.931641;0.916016;
0.951172;0.970703;
0.943359;0.951172;
0.943359;0.955078;
1.294922;1.603516;
1.283203;1.619141;
3.408203;0.314453;
0.923828;0.912109;
1.263672;1.564453;
0.912109;0.927734;
2.490234;1.791016;
3.154297;0.029297;
3.185547;0.033203;
3.166016;0.048828;
3.177734;0.060547;
3.158203;0.060547;
3.181641;0.052734;
3.166016;0.013672;
0.763672;0.787109;
0.888672;0.904297;
3.513672;0.462891;
3.505859;0.447266;
0.896484;0.880859;
0.884766;0.939453;
0.908203;0.908203;
3.205078;2.076172;
2.865234;1.318359;
1.990234;1.994141;
0.931641;0.908203;
3.380859;0.486328;
3.685547;0.927734;
3.673828;0.865234;
2.716797;1.591797;
0.935547;0.943359;
0.939453;0.947266;
3.388672;0.380859;
1.994141;1.998047;
0.931641;0.931641;
2.431641;1.873047;
2.599609;1.736328;
3.376953;0.427734;
3.380859;0.435547;
0.927734;0.900391;
3.376953;0.416016;
3.158203;0.033203;
3.166016;0.044922;
0.912109;0.845703;
1.849609;2.634766;
0.958984;0.986328;
0.962891;0.990234;
0.900391;0.486328;
0.923828;0.927734;
0.931641;0.927734;
0.947266;0.955078;
